run_id,planner,scenario,start_time,end_time,firmware_commit,device,timeout,completion_marker_seen,reset_method
esp32_20260808T131336Z,DStarLite,dynamic_100x100_density20,2026-08-08T05:13:36.512890+00:00,2026-08-08T05:15:05.985155+00:00,unavailable,/dev/ttyACM0,180,1,flash
