run_id,planner,scenario,start_time,end_time,firmware_commit,device,timeout,completion_marker_seen,reset_method
esp32_20260808T132137Z,DStarLite,dynamic_100x100_density20,2026-08-08T05:21:37.219460+00:00,2026-08-08T05:21:57.432624+00:00,unavailable,/dev/ttyACM0,120,1,flash
