run_id,planner,scenario,start_time,end_time,firmware_commit,device,timeout,completion_marker_seen,reset_method
esp32_20260808T132239Z,DStarLite,dynamic_100x100_density20,2026-08-08T05:22:39.027600+00:00,2026-08-08T05:23:01.639828+00:00,unavailable,/dev/ttyACM0,120,1,flash
